Date,Ticker,Open,High,Low,Close,Volume,Returns,MA10,MA50,Volatility_20d
2022-12-19 18:54:11.988683,SPXX,204.77,207.14,202.95,204.95,4028796,0.0008790350148946136,202.98200000000003,201.3844,0.10136196075437469
2022-12-20 18:54:11.988683,SPXX,204.95,206.47,201.23,202.67,3955337,-0.011124664552329855,203.18,201.37079999999997,0.10951208721641746
2022-12-21 18:54:11.988683,SPXX,202.67,204.97,201.62,204.32,4108449,0.008141313465239053,203.392,201.36620000000002,0.11324251199325516
2022-12-22 18:54:11.988683,SPXX,204.32,205.25,203.88,205.07,3250998,0.0036707126076742647,203.763,201.3668,0.10865587520809775
2022-12-23 18:54:11.988683,SPXX,205.07,205.53,202.74,203.09,4406897,-0.00965523967425752,203.98899999999998,201.3554,0.11325699258270669
2022-12-26 18:54:11.988683,SPXX,203.09,203.66,197.69,199.81,3759893,-0.01615047515879664,203.776,201.3378,0.12630058327004964
2022-12-27 18:54:11.988683,SPXX,199.81,201.94,198.14,200.52,3165526,0.003553375706921713,203.39399999999998,201.30200000000002,0.11251242121326356
2022-12-28 18:54:11.988683,SPXX,200.52,201.95,197.49,198.43,2403294,-0.010422900458807116,202.777,201.19780000000003,0.11696480099102705
2022-12-29 18:54:11.988683,SPXX,198.43,198.86,194.83,196.28,5660290,-0.010835055183188058,201.99099999999999,201.0196,0.11927725146276497
2022-12-30 18:54:11.988683,SPXX,196.28,197.04,195.05,195.52,5307812,-0.0038720195638882737,201.06599999999997,200.81580000000002,0.11777574514976152
2023-01-02 18:54:11.988683,SPXX,195.52,197.78,194.51,195.25,3594968,-0.0013809328968903412,200.096,200.60260000000002,0.11770165955046884
2023-01-03 18:54:11.988683,SPXX,195.25,195.51,191.99,192.39,5019102,-0.014647887323943731,199.068,200.36180000000002,0.12672389739177314
2023-01-04 18:54:11.988683,SPXX,192.39,192.92,191.5,191.96,4201250,-0.0022350434014241083,197.83200000000002,200.09920000000002,0.12154397009934798
2023-01-05 18:54:11.988683,SPXX,191.96,192.9,186.32,188.25,5089755,-0.019326943113148642,196.15,199.7666,0.1353230744440011
2023-01-06 18:54:11.988683,SPXX,188.25,190.79,183.18,185.41,3176698,-0.015086321381142076,194.382,199.4008,0.14155388750749745
2023-01-09 18:54:11.988683,SPXX,185.41,187.07,182.94,184.36,4432969,-0.0056631249662908445,192.83700000000002,199.02259999999998,0.13712253585980264
2023-01-10 18:54:11.988683,SPXX,184.36,188.79,183.64,186.95,2968506,0.014048600564113611,191.48000000000002,198.72740000000002,0.14072146472482636
2023-01-11 18:54:11.988683,SPXX,186.95,188.02,184.83,186.2,4151831,-0.004011767852366899,190.257,198.41819999999998,0.1391376153605984
2023-01-12 18:54:11.988683,SPXX,186.2,189.71,184.98,188.76,4046206,0.013748657357679939,189.505,198.1686,0.15365142329625617
2023-01-13 18:54:11.988683,SPXX,188.76,192.58,186.81,190.9,5430801,0.0113371477007842,189.043,198.0294,0.16120725731122326
2023-01-16 18:54:11.988683,SPXX,190.9,191.66,189.64,190.39,5270369,-0.0026715557883709717,188.55700000000002,197.9122,0.16043297671376477
2023-01-17 18:54:11.988683,SPXX,190.39,190.85,187.21,188.85,4803927,-0.008088660118703683,188.203,197.8284,0.15890638423366227
2023-01-18 18:54:11.988683,SPXX,188.85,189.59,186.34,186.48,4569139,-0.01254964257347102,187.655,197.7118,0.15578352275283538
2023-01-19 18:54:11.988683,SPXX,186.48,188.51,184.72,185.04,4723125,-0.007722007722007707,187.334,197.5472,0.153072052011443
2023-01-20 18:54:11.988683,SPXX,185.04,186.48,184.01,185.71,5745540,0.003620838737570242,187.364,197.34720000000002,0.1550521695955344
2023-01-23 18:54:11.988683,SPXX,185.71,188.01,185.51,186.92,5262915,0.0065155349738839075,187.61999999999998,197.18599999999998,0.15316713357632555
2023-01-24 18:54:11.988683,SPXX,186.92,189.25,186.21,188.2,3385115,0.006847849347314305,187.74499999999998,197.08300000000003,0.1555457746022188
2023-01-25 18:54:11.988683,SPXX,188.2,190.36,185.78,186.45,4273994,-0.009298618490967026,187.77,196.90239999999997,0.1548954892397955
2023-01-26 18:54:11.988683,SPXX,186.45,188.27,184.02,184.94,4858878,-0.00809868597479213,187.388,196.637,0.1533716296009757
2023-01-27 18:54:11.988683,SPXX,184.94,185.73,180.59,182.38,5239962,-0.013842327241267438,186.536,196.2314,0.1581941579190915
2023-01-30 18:54:11.988683,SPXX,182.38,183.19,179.3,181.82,4685953,-0.003070512117556712,185.67899999999997,195.8118,0.15801815701455266
2023-01-31 18:54:11.988683,SPXX,181.82,183.1,180.03,180.83,5075656,-0.005444945550544422,184.877,195.37400000000002,0.15270178112955443
2023-02-01 18:54:11.988683,SPXX,180.83,181.6,177.77,178.68,4218156,-0.011889620085162922,184.09699999999998,194.89379999999997,0.15583224474104473
2023-02-02 18:54:11.988683,SPXX,178.68,179.3,178.16,178.84,3831806,0.000895455563017622,183.477,194.37759999999997,0.1447886405338243
2023-02-03 18:54:11.988683,SPXX,178.84,179.01,177.42,178.08,3999751,-0.0042496085886826185,182.714,193.8626,0.13722781586049698
2023-02-06 18:54:11.988683,SPXX,178.08,178.62,173.87,175.41,4820212,-0.014993261455525708,181.56300000000002,193.30919999999998,0.14436077898172456
2023-02-07 18:54:11.988683,SPXX,175.41,176.73,174.67,176.03,4512988,0.003534576135910239,180.346,192.83520000000001,0.13278788082483975
2023-02-08 18:54:11.988683,SPXX,176.03,176.58,175.61,176.46,5218676,0.002442765437709493,179.347,192.39260000000002,0.13408747265336793
2023-02-09 18:54:11.988683,SPXX,176.46,179.45,175.69,178.37,4442287,0.010823982772299567,178.69,191.9578,0.12967303599196037
2023-02-10 18:54:11.988683,SPXX,178.37,181.1,176.18,179.48,4953580,0.006223019566070409,178.4,191.5264,0.1233996719185662
2023-02-13 18:54:11.988683,SPXX,179.48,180.74,177.42,178.53,3056917,-0.00529306886561165,178.071,191.077,0.12364343940735517
2023-02-14 18:54:11.988683,SPXX,178.53,179.79,175.35,179.27,4646715,0.004144961631098454,177.91500000000002,190.64860000000002,0.12482431950214853
2023-02-15 18:54:11.988683,SPXX,179.27,181.65,178.37,179.14,5402075,-0.0007251631617115617,177.961,190.18739999999997,0.11921686133860263
2023-02-16 18:54:11.988683,SPXX,179.14,180.46,178.84,180.16,4695332,0.005693870715641536,178.09300000000002,189.7634,0.12015271184837782
2023-02-17 18:54:11.988683,SPXX,180.16,180.5,174.74,175.09,4183353,-0.028141651865008832,177.794,189.2486,0.15164227599357158
2023-02-20 18:54:11.988683,SPXX,175.09,177.15,172.55,175.58,3302347,0.002798560740190803,177.81099999999998,188.7214,0.1491357712198502
2023-02-21 18:54:11.988683,SPXX,175.58,178.09,171.06,171.49,4013155,-0.023294224854767065,177.357,188.06439999999998,0.16046666825188655
2023-02-22 18:54:11.988683,SPXX,171.49,172.78,169.96,170.7,6396632,-0.00460668260539987,176.781,187.38639999999998,0.15950172805965243
2023-02-23 18:54:11.988683,SPXX,170.7,173.71,169.74,173.06,3725662,0.013825424721734203,176.25,186.7648,0.17123020878145195
2023-02-24 18:54:11.988683,SPXX,173.06,174.58,171.12,172.98,3713504,-0.00046226742170352164,175.6,186.129,0.1667903877510067
2023-02-27 18:54:11.988683,SPXX,172.98,175.11,169.94,174.06,5037000,0.00624349635796051,175.15300000000002,185.51120000000003,0.16968568339372958
2023-02-28 18:54:11.988683,SPXX,174.06,177.26,171.16,174.6,4395020,0.0031023784901758056,174.686,184.94979999999998,0.17017851731678654
2023-03-01 18:54:11.988683,SPXX,174.6,175.2,171.99,173.32,4002614,-0.007331042382588748,174.10399999999998,184.3298,0.1673020342709395
2023-03-02 18:54:11.988683,SPXX,173.32,173.79,172.87,173.22,3848811,-0.000576967459035238,173.41,183.69279999999998,0.16710762860081613
2023-03-03 18:54:11.988683,SPXX,173.22,174.41,172.29,173.75,2376374,0.0030596928761112974,173.276,183.106,0.1675504681703552
2023-03-06 18:54:11.988683,SPXX,173.75,174.81,171.23,173.71,4124456,-0.000230215827338065,173.089,182.58399999999997,0.15940062228962104
2023-03-07 18:54:11.988683,SPXX,173.71,174.62,172.49,174.41,5289261,0.004029704680214019,173.381,182.0618,0.15957389662548024
2023-03-08 18:54:11.988683,SPXX,174.41,174.65,173.08,174.16,4113804,-0.001433404047933018,173.727,181.5764,0.15924647353311855
2023-03-09 18:54:11.988683,SPXX,174.16,174.83,172.14,172.84,3136922,-0.007579237482774448,173.705,181.10760000000002,0.1550686807684491
2023-03-10 18:54:11.988683,SPXX,172.84,175.86,172.25,173.27,4809876,0.0024878500347143007,173.734,180.6626,0.1531474678097452
2023-03-13 18:54:11.988683,SPXX,173.27,173.75,172.36,172.96,3795231,-0.0017891152536503308,173.62400000000002,180.2168,0.1525654589747223
2023-03-14 18:54:11.988683,SPXX,172.96,177.63,172.57,174.8,3499890,0.010638297872340496,173.644,179.865,0.15743742552415727
2023-03-15 18:54:11.988683,SPXX,174.8,175.28,173.84,175.05,5080429,0.0014302059496567043,173.817,179.5268,0.15771194327591265
2023-03-16 18:54:11.988683,SPXX,175.05,175.36,172.44,173.99,2377355,-0.006055412739217392,173.894,179.2416,0.15650211008137135
2023-03-17 18:54:11.988683,SPXX,173.99,176.55,171.15,173.71,3761423,-0.0016092878901086127,173.89000000000001,179.0076,0.12144560941058698
2023-03-20 18:54:11.988683,SPXX,173.71,175.09,173.1,174.32,5669450,0.0035115997927579468,173.951,178.8068,0.12171823257118931
2023-03-21 18:54:11.988683,SPXX,174.32,175.79,173.87,174.4,3722708,0.0004589261128959965,173.95,178.5558,0.08634961331447305
2023-03-22 18:54:11.988683,SPXX,174.4,176.59,174.15,175.18,5203915,0.0044724770642201594,174.052,178.33539999999996,0.0847310262018674
2023-03-23 18:54:11.988683,SPXX,175.18,175.61,172.6,172.87,5465847,-0.013186436807854807,174.055,178.0176,0.08605204975648857
2023-03-24 18:54:11.988683,SPXX,172.87,174.15,169.85,171.13,3748386,-0.010065367038815332,173.84099999999998,177.62219999999996,0.09313564602483594
2023-03-27 18:54:11.988683,SPXX,171.13,174.4,170.88,172.06,5418627,0.0054344650265880645,173.751,177.25560000000002,0.09239763728962128
2023-03-28 18:54:11.988683,SPXX,172.06,172.52,167.68,168.66,4576207,-0.01976054864582122,173.137,176.8518,0.11358457720380198
2023-03-29 18:54:11.988683,SPXX,168.66,170.8,166.07,167.41,4377881,-0.0074113601328116285,172.373,176.4704,0.11363769002307879
2023-03-30 18:54:11.988683,SPXX,167.41,169.17,167.21,169.07,5364805,0.009915775640642721,171.881,176.15099999999998,0.12089564253137902
2023-03-31 18:54:11.988683,SPXX,169.07,169.7,166.66,167.33,5034976,-0.010291595197255421,171.243,175.7834,0.1239307076056342
2023-04-03 18:54:11.988683,SPXX,167.33,168.1,165.3,165.78,4425129,-0.009263132731727741,170.389,175.3606,0.12648474804758544
2023-04-04 18:54:11.988683,SPXX,165.78,166.63,163.45,163.66,4407301,-0.012788032332006316,169.315,174.8698,0.1293711884789319
2023-04-05 18:54:11.988683,SPXX,163.66,164.2,163.27,164.05,4173736,0.002382989123793422,168.202,174.4218,0.13074253477673206
2023-04-06 18:54:11.988683,SPXX,164.05,164.56,162.81,163.12,3876578,-0.005669003352636426,167.227,173.9854,0.13001994862524113
2023-04-07 18:54:11.988683,SPXX,163.12,163.68,161.33,162.12,5853898,-0.006130456105934323,166.326,173.5802,0.12891457341752036
2023-04-10 18:54:11.988683,SPXX,162.12,162.6,160.24,160.49,3684942,-0.0100542807796693,165.169,173.15359999999998,0.1309615360178747
2023-04-11 18:54:11.988683,SPXX,160.49,161.7,156.48,157.92,3653268,-0.01601345878247884,164.095,172.69539999999998,0.12634357427717177
2023-04-12 18:54:11.988683,SPXX,157.92,158.95,156.2,157.3,4992162,-0.003926038500506435,163.084,172.26780000000002,0.12411952390391442
2023-04-13 18:54:11.988683,SPXX,157.3,159.91,154.88,158.35,3520460,0.006675143038779252,162.012,171.85800000000003,0.13112366535555328
2023-04-14 18:54:11.988683,SPXX,158.35,158.61,157.95,158.15,4380885,-0.001263024944742619,161.094,171.45940000000002,0.13123643314844674
2023-04-17 18:54:11.988683,SPXX,158.15,159.62,157.86,159.43,4073963,0.008093582042364877,160.459,171.13980000000004,0.13593875463511082
2023-04-18 18:54:11.988683,SPXX,159.43,160.97,159.2,159.98,6353193,0.003449789876434739,160.091,170.8188,0.1377646203449739
2023-04-19 18:54:11.988683,SPXX,159.98,163.45,158.31,162.02,5130163,0.012751593949243745,159.88799999999998,170.53,0.14752186392781816
2023-04-20 18:54:11.988683,SPXX,162.02,165.99,161.47,163.89,2124435,0.011541784964818946,159.965,170.24040000000002,0.15279759094748846
2023-04-21 18:54:11.988683,SPXX,163.89,165.69,163.09,165.15,4579211,0.007688083470620555,160.26799999999997,169.9538,0.15431122220928628
2023-04-24 18:54:11.988683,SPXX,165.15,166.03,164.66,164.78,4654785,-0.002240387526491139,160.69699999999997,169.67880000000002,0.1519709511987195
2023-04-25 18:54:11.988683,SPXX,164.78,165.31,163.43,164.42,3770129,-0.00218473115669382,161.347,169.3818,0.13697074033979736
2023-04-26 18:54:11.988683,SPXX,164.42,166.66,161.24,163.93,4240051,-0.002980172728378472,162.01000000000002,169.07760000000002,0.13521323046913228
2023-04-27 18:54:11.988683,SPXX,163.93,166.31,161.63,164.82,5489684,0.0054291465869578115,162.65699999999998,168.7708,0.1312833121286888
2023-04-28 18:54:11.988683,SPXX,164.82,166.14,163.97,164.93,4633415,0.0006673947336488517,163.335,168.56760000000003,0.12695327655828803
2023-05-01 18:54:11.988683,SPXX,164.93,167.23,160.76,161.86,4291324,-0.018613957436488193,163.578,168.29319999999998,0.13908610756779705
2023-05-02 18:54:11.988683,SPXX,161.86,163.46,157.14,158.89,5197435,-0.018349190658593972,163.469,168.04120000000003,0.14645842301794307
2023-05-03 18:54:11.988683,SPXX,158.89,159.37,158.17,159.22,4660521,0.0020769085530871756,163.18900000000002,167.8116,0.14635652627140877
2023-05-04 18:54:11.988683,SPXX,159.22,159.93,158.47,159.56,5844514,0.0021354101243562518,162.756,167.5416,0.14599584706483684
2023-05-05 18:54:11.988683,SPXX,159.56,160.48,158.6,159.65,3987394,0.0005640511406368454,162.20600000000002,167.275,0.14484293466264547
2023-05-08 18:54:11.988683,SPXX,159.65,160.5,157.79,159.01,3060337,-0.004008769182586969,161.62900000000002,166.97400000000002,0.14122433024305292
2023-05-09 18:54:11.988683,SPXX,159.01,161.04,155.3,157.3,4482893,-0.010754040626375527,160.917,166.628,0.1346034968979752
2023-05-10 18:54:11.988683,SPXX,157.3,158.02,155.12,156.36,2184605,-0.005975842339478676,160.16,166.2888,0.13555695269988152
2023-05-11 18:54:11.988683,SPXX,156.36,157.1,153.44,154.28,4751123,-0.013302634944998837,159.106,165.91,0.14045187671815793
2023-05-12 18:54:11.988683,SPXX,154.28,155.77,150.43,152.77,4446442,-0.009787399533315977,157.89000000000001,165.49040000000002,0.14367374213045953
2023-05-15 18:54:11.988683,SPXX,152.77,154.53,152.49,153.8,2508829,0.006742161419126758,157.084,165.09220000000002,0.14252871022054656
2023-05-16 18:54:11.988683,SPXX,153.8,156.07,150.51,152.64,2670743,-0.007542262678803757,156.459,164.6568,0.14254292240889188
2023-05-17 18:54:11.988683,SPXX,152.64,154.2,152.19,152.44,4068147,-0.0013102725366875845,155.781,164.22240000000002,0.1311217276419732
2023-05-18 18:54:11.988683,SPXX,152.44,154.01,149.06,150.64,3641576,-0.01180792442928369,154.889,163.7784,0.12267552128408701
2023-05-19 18:54:11.988683,SPXX,150.64,153.17,150.0,152.71,5323326,0.013741370154009669,154.195,163.3672,0.1319707736233772
2023-05-22 18:54:11.988683,SPXX,152.71,153.3,149.72,151.04,4155214,-0.010935760591971766,153.398,162.9288,0.1341339563557218
2023-05-23 18:54:11.988683,SPXX,151.04,153.54,149.89,151.51,4001645,0.0031117584745763427,152.81900000000002,162.46300000000002,0.13654285632598706
2023-05-24 18:54:11.988683,SPXX,151.51,151.95,148.94,149.79,4829865,-0.011352385981123314,152.162,161.95780000000002,0.13889079911434352
2023-05-25 18:54:11.988683,SPXX,149.79,151.68,148.1,149.13,5199936,-0.004406168636090557,151.647,161.4606,0.13389745024650593
2023-05-26 18:54:11.988683,SPXX,149.13,150.93,145.98,147.41,6297981,-0.011533561322336183,151.111,160.93460000000002,0.13410598412179572
2023-05-29 18:54:11.988683,SPXX,147.41,148.49,145.79,148.1,3735086,0.004680822196594603,150.541,160.4102,0.1294556071795789
2023-05-30 18:54:11.988683,SPXX,148.1,149.72,145.26,147.2,4359625,-0.006076975016880537,149.997,159.86620000000002,0.11880932782852942
2023-05-31 18:54:11.988683,SPXX,147.2,148.41,144.82,146.34,3569296,-0.005842391304347716,149.387,159.2894,0.11693597814114129
2023-06-01 18:54:11.988683,SPXX,146.34,146.61,145.07,145.78,4231824,-0.003826704933716063,148.90099999999998,158.7476,0.11455405376989901
2023-06-02 18:54:11.988683,SPXX,145.78,147.46,145.15,146.82,3591208,0.007134037590890374,148.31199999999998,158.26139999999998,0.12060585121629029
2023-06-05 18:54:11.988683,SPXX,146.82,147.79,145.76,146.31,3588367,-0.0034736411932978495,147.839,157.74640000000002,0.1206292744454802
2023-06-06 18:54:11.988683,SPXX,146.31,148.56,144.55,146.18,3845622,-0.0008885243660720077,147.30599999999998,157.2968,0.11850401202608833
2023-06-07 18:54:11.988683,SPXX,146.18,147.11,144.03,144.8,4965203,-0.00944041592557121,146.807,156.84459999999999,0.12004078566515891
2023-06-08 18:54:11.988683,SPXX,144.8,145.13,142.53,143.25,4794772,-0.01070441988950288,146.219,156.3282,0.11764489053513047
2023-06-09 18:54:11.988683,SPXX,143.25,145.72,142.08,145.26,3878062,0.014031413612565435,146.004,155.8868,0.13087158788606484
2023-06-12 18:54:11.988683,SPXX,145.26,145.53,144.49,145.3,4179535,0.00027536830510821453,145.724,155.4772,0.1267732991100007
2023-06-13 18:54:11.988683,SPXX,145.3,146.76,142.45,145.43,3555187,0.0008947006194079954,145.547,155.1126,0.1261305114544336
2023-06-14 18:54:11.988683,SPXX,145.43,148.05,142.95,145.78,5247959,0.002406656123220774,145.491,154.74720000000002,0.12723636483419576
2023-06-15 18:54:11.988683,SPXX,145.78,146.55,144.41,145.11,4564776,-0.004595966524900463,145.42400000000004,154.387,0.12250106060501596
2023-06-16 18:54:11.988683,SPXX,145.11,146.15,142.79,144.15,4333379,-0.006615670870374291,145.15699999999998,154.0276,0.10869289611454144
2023-06-19 18:54:11.988683,SPXX,144.15,146.19,143.44,145.54,4818798,0.009642733263961034,145.07999999999998,153.7286,0.11287357385190447
2023-06-20 18:54:11.988683,SPXX,145.54,147.69,142.9,146.53,5441151,0.006802253675965542,145.115,153.5008,0.11573990701573218
2023-06-21 18:54:11.988683,SPXX,146.53,147.63,146.19,147.29,4473986,0.005186651197706782,145.364,153.3006,0.11217513295688683
2023-06-22 18:54:11.988683,SPXX,147.29,148.35,143.92,145.3,3991894,-0.013510761083576517,145.56900000000002,153.0396,0.12039279978985606
2023-06-23 18:54:11.988683,SPXX,145.3,146.77,145.12,145.79,5219383,0.00337233310392282,145.622,152.7924,0.11505148826260278
2023-06-26 18:54:11.988683,SPXX,145.79,147.98,144.92,146.48,2692563,0.004732834899513039,145.74,152.5334,0.11508286095364985
2023-06-27 18:54:11.988683,SPXX,146.48,148.13,142.85,144.21,3950023,-0.015496996176952327,145.618,152.218,0.12549705718949353
2023-06-28 18:54:11.988683,SPXX,144.21,148.09,143.2,145.9,5611433,0.011719020872339003,145.63,151.8956,0.1318243890334002
2023-06-29 18:54:11.988683,SPXX,145.9,146.94,145.03,146.17,4013271,0.0018505825908154971,145.736,151.5412,0.1312449196669432
2023-06-30 18:54:11.988683,SPXX,146.17,146.84,143.93,145.33,4125340,-0.005746733255797887,145.85399999999998,151.1448,0.1301343579769906
2023-07-03 18:54:11.988683,SPXX,145.33,146.4,143.38,143.93,3910263,-0.009633248469001598,145.693,150.7278,0.1338001464406267
2023-07-04 18:54:11.988683,SPXX,143.93,145.92,143.68,144.91,5214590,0.006808865420690591,145.531,150.33759999999998,0.1364847043399752
2023-07-05 18:54:11.988683,SPXX,144.91,146.25,144.6,145.01,3766672,0.0006900835001035777,145.303,149.9592,0.13225759034048362
2023-07-06 18:54:11.988683,SPXX,145.01,149.46,144.66,148.36,4624723,0.023101855044479924,145.60899999999998,149.63,0.14899098342478684
2023-07-07 18:54:11.988683,SPXX,148.36,148.82,146.84,146.99,4687669,-0.009234294958209821,145.72899999999998,149.27120000000002,0.1465174204411639
2023-07-10 18:54:11.988683,SPXX,146.99,148.82,146.41,147.65,4905421,0.00449010136743988,145.846,148.987,0.14714364165274524
2023-07-11 18:54:11.988683,SPXX,147.65,151.5,147.27,150.47,4318966,0.019099221131053223,146.472,148.8186,0.16078493169759087
2023-07-12 18:54:11.988683,SPXX,150.47,154.96,147.88,152.01,3917488,0.01023459825878903,147.08300000000003,148.6744,0.16358334554461854
2023-07-13 18:54:11.988683,SPXX,152.01,152.59,150.98,151.3,3893455,-0.0046707453457007775,147.596,148.5092,0.16362442535063582
2023-07-14 18:54:11.988683,SPXX,151.3,153.16,150.91,152.26,4037005,0.006345009914077826,148.28900000000002,148.3614,0.16086923034477318
2023-07-17 18:54:11.988683,SPXX,152.26,153.47,150.87,151.82,4430924,-0.002889793773807936,149.078,148.2176,0.15993594760320115
2023-07-18 18:54:11.988683,SPXX,151.82,152.11,150.72,151.14,4459484,-0.004478988275589568,149.701,148.0944,0.16060707166143479
2023-07-19 18:54:11.988683,SPXX,151.14,153.15,150.26,152.49,3079532,0.00893211591901566,150.449,148.017,0.16225870577406035
2023-07-20 18:54:11.988683,SPXX,152.49,155.34,151.32,151.61,4604524,-0.005770870220998092,150.774,147.9636,0.15473255212498266
2023-07-21 18:54:11.988683,SPXX,151.61,153.58,150.25,152.31,4331403,0.0046171096893343755,151.30599999999998,147.9544,0.15492351503837024
2023-07-24 18:54:11.988683,SPXX,152.31,155.05,151.19,154.06,5779181,0.011489724903158027,151.947,147.95960000000002,0.15819057642086784
2023-07-25 18:54:11.988683,SPXX,154.06,156.45,153.57,155.23,3711181,0.007594443723224709,152.423,148.01139999999998,0.14378607812351155
2023-07-26 18:54:11.988683,SPXX,155.23,156.69,153.48,155.17,5055553,-0.0003865232236036631,152.73899999999998,148.06599999999997,0.1412609672580257
2023-07-27 18:54:11.988683,SPXX,155.17,156.99,152.49,156.03,4676085,0.005542308435909193,153.212,148.1738,0.14142794887603552
2023-07-28 18:54:11.988683,SPXX,156.03,159.94,155.53,158.47,4392237,0.01563801832980838,153.833,148.289,0.14362553793280425
2023-07-31 18:54:11.988683,SPXX,158.47,158.81,156.46,157.52,3947724,-0.005994825519025637,154.403,148.4186,0.13943820263162082
2023-08-01 18:54:11.988683,SPXX,157.52,158.24,156.35,156.65,4162238,-0.005523108176739511,154.954,148.5214,0.14360654676061227
2023-08-02 18:54:11.988683,SPXX,156.65,157.73,154.68,157.53,3823730,0.005617618895627174,155.458,148.6762,0.14319153300307316
2023-08-03 18:54:11.988683,SPXX,157.53,158.37,156.95,157.83,4310261,0.0019043991620644185,156.08,148.8502,0.1246199152639154
2023-08-04 18:54:11.988683,SPXX,157.83,159.93,156.95,159.1,5346725,0.008046632452638702,156.75900000000001,149.084,0.11673089493957427
2023-08-07 18:54:11.988683,SPXX,159.1,161.05,158.3,159.04,2767690,-0.00037712130735390037,157.257,149.3028,0.11772961174924958
2023-08-08 18:54:11.988683,SPXX,159.04,159.27,157.61,158.1,5391605,-0.005910462776659964,157.54399999999998,149.5208,0.1075055470256451
2023-08-09 18:54:11.988683,SPXX,158.1,162.07,157.33,159.7,4057809,0.010120177103099204,157.997,149.78799999999998,0.10739704665031097
2023-08-10 18:54:11.988683,SPXX,159.7,164.87,157.7,163.46,5040046,0.023544145272385908,158.74,150.1416,0.12729366972297435
2023-08-11 18:54:11.988683,SPXX,163.46,164.49,160.04,162.42,4319711,-0.006362412822708996,159.13500000000002,150.4536,0.13196648584899467
2023-08-14 18:54:11.988683,SPXX,162.42,163.16,161.06,162.23,3846186,-0.001169806674054863,159.606,150.772,0.13104005770386587
2023-08-15 18:54:11.988683,SPXX,162.23,162.61,158.45,159.68,5459499,-0.01571842445910121,159.909,151.042,0.14525293027677563
2023-08-16 18:54:11.988683,SPXX,159.68,160.72,155.34,157.52,4560452,-0.013527054108216419,159.908,151.2964,0.15425887409431016
2023-08-17 18:54:11.988683,SPXX,157.52,158.06,157.34,157.74,5745182,0.0013966480446927498,159.899,151.58620000000002,0.15175188575297482
2023-08-18 18:54:11.988683,SPXX,157.74,158.41,156.4,157.22,4432133,-0.003296563966020072,159.71099999999998,151.8254,0.15255826279487752
2023-08-21 18:54:11.988683,SPXX,157.22,159.05,154.42,155.28,5580319,-0.012339397023279464,159.33499999999998,152.025,0.1555545017895827
2023-08-22 18:54:11.988683,SPXX,155.28,158.4,154.44,157.04,4743253,0.011334363730036046,159.22899999999998,152.25719999999998,0.15837680266769535
2023-08-23 18:54:11.988683,SPXX,157.04,157.66,154.74,155.39,4782280,-0.01050687722873156,158.798,152.4494,0.1632353846386262
2023-08-24 18:54:11.988683,SPXX,155.39,157.57,153.29,155.91,5528884,0.0033464186884613056,158.043,152.6654,0.16245232223856856
2023-08-25 18:54:11.988683,SPXX,155.91,157.91,154.89,157.44,3809391,0.009813353857994978,157.545,152.9312,0.15621706029372512
2023-08-28 18:54:11.988683,SPXX,157.44,159.14,154.56,157.4,5283190,-0.0002540650406503975,157.06199999999998,153.1684,0.15475392257269788
2023-08-29 18:54:11.988683,SPXX,157.4,160.79,156.52,160.37,4590414,0.018869123252859055,157.131,153.4452,0.16693533783283365
2023-08-30 18:54:11.988683,SPXX,160.37,160.7,159.22,159.34,4932268,-0.006422647627361777,157.31300000000002,153.68619999999999,0.16820095841598542
2023-08-31 18:54:11.988683,SPXX,159.34,161.31,155.81,157.0,5439416,-0.01468557800928838,157.239,153.9202,0.1766244317393011
2023-09-01 18:54:11.988683,SPXX,157.0,157.59,155.12,155.95,4617957,-0.0066878980891720285,157.11200000000002,154.1234,0.17523288930180989
2023-09-04 18:54:11.988683,SPXX,155.95,160.02,154.31,158.91,5202550,0.018980442449503032,157.475,154.372,0.18899175270580065
2023-09-05 18:54:11.988683,SPXX,158.91,160.99,157.09,159.85,4836841,0.005915297967402866,157.75600000000003,154.6848,0.18872649142651504
2023-09-06 18:54:11.988683,SPXX,159.85,161.19,159.25,160.83,3997051,0.006130747575852524,158.3,154.9834,0.18658135204841572
2023-09-07 18:54:11.988683,SPXX,160.83,161.03,159.56,159.97,4426512,-0.005347261083131327,158.706,155.2594,0.1661520617060939
2023-09-08 18:54:11.988683,SPXX,159.97,160.78,157.37,158.41,4459512,-0.009751828467837731,158.80300000000003,155.521,0.16802082025789836
2023-09-11 18:54:11.988683,SPXX,158.41,159.52,155.88,156.69,4323703,-0.010857900385076724,158.732,155.77620000000002,0.1714843348990704
2023-09-12 18:54:11.988683,SPXX,156.69,157.26,155.63,156.51,4266663,-0.0011487650775416913,158.34599999999998,156.00820000000002,0.16326713073932164
2023-09-13 18:54:11.988683,SPXX,156.51,158.7,156.13,158.3,4022269,0.011436968883777432,158.24200000000002,156.274,0.16180618865329077
2023-09-14 18:54:11.988683,SPXX,158.3,162.87,155.58,161.5,5687888,0.020214782059380765,158.692,156.53679999999997,0.17661394185751264
2023-09-15 18:54:11.988683,SPXX,161.5,162.55,159.33,159.68,4619377,-0.011269349845201226,159.065,156.79059999999998,0.18152750041697122
2023-09-18 18:54:11.988683,SPXX,159.68,160.21,159.19,159.72,4801742,0.00025050100200396663,159.14600000000002,157.032,0.1747811952161227
